permno,adate,qdate,public_date,bm,TICKER
48653,2019-12-31,2020-06-30,2020-09-30,0.281,HUM
48653,2019-12-31,2020-06-30,2020-10-31,0.281,HUM
48653,2019-12-31,2020-09-30,2020-11-30,0.288,HUM
48653,2019-12-31,2020-09-30,2020-12-31,0.288,HUM
48653,2019-12-31,2020-09-30,2021-01-31,0.288,HUM
48653,2020-12-31,2020-12-31,2021-02-28,0.272,HUM
48653,2020-12-31,2020-12-31,2021-03-31,0.272,HUM
48653,2020-12-31,2020-12-31,2021-04-30,0.272,HUM
48653,2020-12-31,2021-03-31,2021-05-31,0.262,HUM
48653,2020-12-31,2021-03-31,2021-06-30,0.262,HUM
48653,2020-12-31,2021-03-31,2021-07-31,0.262,HUM
48653,2020-12-31,2021-06-30,2021-08-31,0.261,HUM
48653,2020-12-31,2021-06-30,2021-09-30,0.261,HUM
48653,2020-12-31,2021-06-30,2021-10-31,0.261,HUM
48653,2020-12-31,2021-09-30,2021-11-30,0.325,HUM
48653,2020-12-31,2021-09-30,2021-12-31,0.325,HUM
48653,2020-12-31,2021-09-30,2022-01-31,0.325,HUM
48653,2021-12-31,2021-12-31,2022-02-28,0.281,HUM
48653,2021-12-31,2021-12-31,2022-03-31,0.281,HUM
48653,2021-12-31,2021-12-31,2022-04-30,0.281,HUM
48653,2021-12-31,2022-03-31,2022-05-31,0.278,HUM
48653,2021-12-31,2022-03-31,2022-06-30,0.278,HUM
48653,2021-12-31,2022-03-31,2022-07-31,0.278,HUM
48653,2021-12-31,2022-06-30,2022-08-31,0.261,HUM
48653,2021-12-31,2022-06-30,2022-09-30,0.261,HUM
48653,2021-12-31,2022-06-30,2022-10-31,0.261,HUM
48653,2021-12-31,2022-09-30,2022-11-30,0.265,HUM
48653,2021-12-31,2022-09-30,2022-12-31,0.265,HUM
52046,1979-02-28,1979-11-30,1980-01-31,,ARE
52046,1979-02-28,1979-11-30,1980-02-29,,ARE
52046,1979-02-28,1979-11-30,1980-03-31,,ARE
52046,1980-02-29,1980-02-29,1980-04-30,,ARE
52046,1980-02-29,1980-02-29,1980-05-31,,ARE
52046,1980-02-29,1980-02-29,1980-06-30,,ARE
52046,1980-02-29,1980-05-31,1980-07-31,,ARE
52046,1980-02-29,1980-05-31,1980-08-31,,ARE
52046,1980-02-29,1980-05-31,1980-09-30,,ARE
52046,1980-02-29,1980-08-31,1980-10-31,,ARE
52046,1980-02-29,1980-08-31,1980-11-30,,ARE
52046,1980-02-29,1980-08-31,1980-12-31,,ARE
52046,1980-02-29,1980-11-30,1981-01-31,,ARE
52046,1980-02-29,1980-11-30,1981-02-28,,ARE
52046,1980-02-29,1980-11-30,1981-03-31,,ARE
52046,1981-02-28,1981-02-28,1981-04-30,,ARE
52046,1981-02-28,1981-02-28,1981-05-31,,ARE
52046,1981-02-28,1981-02-28,1981-06-30,,ARE
52046,1981-02-28,1981-05-31,1981-07-31,,ARE
52046,1981-02-28,1981-05-31,1981-08-31,,ARE
52046,1981-02-28,1981-05-31,1981-09-30,,ARE
52046,1981-02-28,1981-08-31,1981-10-31,,ARE
52046,1981-02-28,1981-08-31,1981-11-30,,ARE
52046,1981-02-28,1981-08-31,1981-12-31,,ARE
52046,1981-02-28,1981-11-30,1982-01-31,,ARE
52046,1981-02-28,1981-11-30,1982-02-28,,ARE
52046,1981-02-28,1981-11-30,1982-03-31,,ARE
52046,1982-02-28,1982-02-28,1982-04-30,,ARE
52046,1982-02-28,1982-02-28,1982-05-31,,ARE
52046,1982-02-28,1982-02-28,1982-06-30,,ARE
52046,1982-02-28,1982-05-31,1982-07-31,,ARE
52046,1982-02-28,1982-05-31,1982-08-31,,ARE
52046,1982-02-28,1982-05-31,1982-09-30,,ARE
52046,1982-02-28,1982-08-31,1982-10-31,,ARE
52046,1982-02-28,1982-08-31,1982-11-30,,ARE
52046,1982-02-28,1982-08-31,1982-12-31,,ARE
52046,1982-02-28,1982-11-30,1983-01-31,,ARE
52046,1982-02-28,1982-11-30,1983-02-28,,ARE
52046,1982-02-28,1982-11-30,1983-03-31,,ARE
52046,1983-02-28,1983-02-28,1983-04-30,,ARE
52046,1983-02-28,1983-02-28,1983-05-31,,ARE
52046,1983-02-28,1983-02-28,1983-06-30,,ARE
52046,1983-02-28,1983-05-31,1983-07-31,,ARE
52046,1983-02-28,1983-05-31,1983-08-31,,ARE
52046,1983-02-28,1983-05-31,1983-09-30,,ARE
52046,1983-02-28,1983-08-31,1983-10-31,,ARE
52046,1983-02-28,1983-08-31,1983-11-30,,ARE
52046,1983-02-28,1983-08-31,1983-12-31,,ARE
52046,1983-02-28,1983-11-30,1984-01-31,,ARE
52046,1983-02-28,1983-11-30,1984-02-29,,ARE
52046,1983-02-28,1983-11-30,1984-03-31,,ARE
52046,1984-02-29,1984-02-29,1984-04-30,,ARE
52046,1984-02-29,1984-02-29,1984-05-31,,ARE
52046,1984-02-29,1984-02-29,1984-06-30,,ARE
52046,1984-02-29,1984-05-31,1984-07-31,,ARE
52046,1984-02-29,1984-05-31,1984-08-31,,ARE
52046,1984-02-29,1984-05-31,1984-09-30,,ARE
52046,1984-02-29,1984-08-31,1984-10-31,,ARE
52046,1984-02-29,1984-08-31,1984-11-30,,ARE
52046,1984-02-29,1984-08-31,1984-12-31,,ARE
52046,1984-02-29,1984-11-30,1985-01-31,,ARE
52046,1984-02-29,1984-11-30,1985-02-28,,ARE
52046,1984-02-29,1984-11-30,1985-03-31,,ARE
52046,1985-02-28,1985-02-28,1985-04-30,,ARE
52046,1985-02-28,1985-02-28,1985-05-31,,ARE
52046,1985-02-28,1985-02-28,1985-06-30,,ARE
52046,1985-02-28,1985-05-31,1985-07-31,,ARE
52046,1985-02-28,1985-05-31,1985-08-31,,ARE
52046,1985-02-28,1985-05-31,1985-09-30,,ARE
52046,1985-02-28,1985-08-31,1985-10-31,,ARE
52046,1985-02-28,1985-08-31,1985-11-30,,ARE
52046,1985-02-28,1985-08-31,1985-12-31,,ARE
52046,1985-02-28,1985-11-30,1986-01-31,,ARE
52046,1985-02-28,1985-11-30,1986-02-28,,ARE
52046,1985-02-28,1985-11-30,1986-03-31,,ARE
52046,1986-02-28,1986-02-28,1986-04-30,,ARE
52708,1979-11-30,1979-11-30,1980-01-31,1.203,LEN
52708,1979-11-30,1979-11-30,1980-02-29,1.203,LEN
52708,1979-11-30,1979-11-30,1980-03-31,1.203,LEN
52708,1979-11-30,1980-02-29,1980-04-30,1.074,LEN
52708,1979-11-30,1980-02-29,1980-05-31,1.074,LEN
52708,1979-11-30,1980-02-29,1980-06-30,1.074,LEN
52708,1979-11-30,1980-05-31,1980-07-31,0.875,LEN
52708,1979-11-30,1980-05-31,1980-08-31,0.875,LEN
52708,1979-11-30,1980-05-31,1980-09-30,0.875,LEN
52708,1979-11-30,1980-08-31,1980-10-31,0.750,LEN
52708,1979-11-30,1980-08-31,1980-11-30,0.750,LEN
52708,1979-11-30,1980-08-31,1980-12-31,0.750,LEN
52708,1980-11-30,1980-11-30,1981-01-31,0.596,LEN
52708,1980-11-30,1980-11-30,1981-02-28,0.596,LEN
52708,1980-11-30,1980-11-30,1981-03-31,0.596,LEN
52708,1980-11-30,1981-02-28,1981-04-30,0.581,LEN
52708,1980-11-30,1981-02-28,1981-05-31,0.581,LEN
52708,1980-11-30,1981-02-28,1981-06-30,0.581,LEN
52708,1980-11-30,1981-05-31,1981-07-31,0.597,LEN
52708,1980-11-30,1981-05-31,1981-08-31,0.597,LEN
52708,1980-11-30,1981-05-31,1981-09-30,0.597,LEN
52708,1980-11-30,1981-08-31,1981-10-31,0.938,LEN
52708,1980-11-30,1981-08-31,1981-11-30,0.938,LEN
52708,1980-11-30,1981-08-31,1981-12-31,0.938,LEN
52708,1981-11-30,1981-11-30,1982-01-31,1.031,LEN
52708,1981-11-30,1981-11-30,1982-02-28,1.031,LEN
52708,1981-11-30,1981-11-30,1982-03-31,1.031,LEN
52708,1981-11-30,1982-02-28,1982-04-30,1.341,LEN
52708,1981-11-30,1982-02-28,1982-05-31,1.341,LEN
52708,1981-11-30,1982-02-28,1982-06-30,1.341,LEN
52708,1981-11-30,1982-05-31,1982-07-31,1.240,LEN
52708,1981-11-30,1982-05-31,1982-08-31,1.240,LEN
52708,1981-11-30,1982-05-31,1982-09-30,1.240,LEN
52708,1981-11-30,1982-08-31,1982-10-31,1.023,LEN
52708,1981-11-30,1982-08-31,1982-11-30,1.023,LEN
52708,1981-11-30,1982-08-31,1982-12-31,1.023,LEN
52708,1982-11-30,1982-11-30,1983-01-31,0.668,LEN
52708,1982-11-30,1982-11-30,1983-02-28,0.668,LEN
52708,1982-11-30,1982-11-30,1983-03-31,0.668,LEN
52708,1982-11-30,1983-02-28,1983-04-30,0.643,LEN
52708,1982-11-30,1983-02-28,1983-05-31,0.643,LEN
52708,1982-11-30,1983-02-28,1983-06-30,0.643,LEN
52708,1982-11-30,1983-05-31,1983-07-31,0.623,LEN
52708,1982-11-30,1983-05-31,1983-08-31,0.623,LEN
52708,1982-11-30,1983-05-31,1983-09-30,0.623,LEN
52708,1982-11-30,1983-08-31,1983-10-31,1.057,LEN
52708,1982-11-30,1983-08-31,1983-11-30,1.057,LEN
52708,1982-11-30,1983-08-31,1983-12-31,1.057,LEN
52708,1983-11-30,1983-11-30,1984-01-31,1.036,LEN
52708,1983-11-30,1983-11-30,1984-02-29,1.036,LEN
52708,1983-11-30,1983-11-30,1984-03-31,1.036,LEN
52708,1983-11-30,1984-02-29,1984-04-30,1.442,LEN
52708,1983-11-30,1984-02-29,1984-05-31,1.442,LEN
52708,1983-11-30,1984-02-29,1984-06-30,1.442,LEN
52708,1983-11-30,1984-05-31,1984-07-31,1.756,LEN
52708,1983-11-30,1984-05-31,1984-08-31,1.756,LEN
52708,1983-11-30,1984-05-31,1984-09-30,1.756,LEN
52708,1983-11-30,1984-08-31,1984-10-31,1.630,LEN
52708,1983-11-30,1984-08-31,1984-11-30,1.630,LEN
52708,1983-11-30,1984-08-31,1984-12-31,1.630,LEN
52708,1984-11-30,1984-11-30,1985-01-31,1.765,LEN
52708,1984-11-30,1984-11-30,1985-02-28,1.765,LEN
52708,1984-11-30,1984-11-30,1985-03-31,1.765,LEN
52708,1984-11-30,1985-02-28,1985-04-30,1.534,LEN
52708,1984-11-30,1985-02-28,1985-05-31,1.534,LEN
52708,1984-11-30,1985-02-28,1985-06-30,1.534,LEN
52708,1984-11-30,1985-05-31,1985-07-31,1.626,LEN
52708,1984-11-30,1985-05-31,1985-08-31,1.626,LEN
52708,1984-11-30,1985-05-31,1985-09-30,1.626,LEN
52708,1984-11-30,1985-08-31,1985-10-31,1.967,LEN
52708,1984-11-30,1985-08-31,1985-11-30,1.967,LEN
52708,1984-11-30,1985-08-31,1985-12-31,1.967,LEN
52708,1985-11-30,1985-11-30,1986-01-31,1.748,LEN
52708,1985-11-30,1985-11-30,1986-02-28,1.748,LEN
52708,1985-11-30,1985-11-30,1986-03-31,1.748,LEN
52708,1985-11-30,1986-02-28,1986-04-30,1.427,LEN
52708,1985-11-30,1986-02-28,1986-05-31,1.427,LEN
52708,1985-11-30,1986-02-28,1986-06-30,1.427,LEN
52708,1985-11-30,1986-05-31,1986-07-31,1.169,LEN
52708,1985-11-30,1986-05-31,1986-08-31,1.169,LEN
52708,1985-11-30,1986-05-31,1986-09-30,1.169,LEN
52708,1985-11-30,1986-08-31,1986-10-31,1.564,LEN
52708,1985-11-30,1986-08-31,1986-11-30,1.564,LEN
52708,1985-11-30,1986-08-31,1986-12-31,1.564,LEN
52708,1986-11-30,1986-11-30,1987-01-31,1.522,LEN
52708,1986-11-30,1986-11-30,1987-02-28,1.522,LEN
52708,1986-11-30,1986-11-30,1987-03-31,1.522,LEN
52708,1986-11-30,1987-02-28,1987-04-30,0.879,LEN
52708,1986-11-30,1987-02-28,1987-05-31,0.879,LEN
52708,1986-11-30,1987-02-28,1987-06-30,0.879,LEN
52708,1986-11-30,1987-05-31,1987-07-31,0.931,LEN
52708,1986-11-30,1987-05-31,1987-08-31,0.931,LEN
52708,1986-11-30,1987-05-31,1987-09-30,0.931,LEN
52708,1986-11-30,1987-08-31,1987-10-31,1.064,LEN
52708,1986-11-30,1987-08-31,1987-11-30,1.064,LEN
52708,1986-11-30,1987-08-31,1987-12-31,1.064,LEN
52708,1987-11-30,1987-11-30,1988-01-31,1.889,LEN
52708,1987-11-30,1987-11-30,1988-02-29,1.889,LEN
52708,1987-11-30,1987-11-30,1988-03-31,1.889,LEN
52708,1987-11-30,1988-02-29,1988-04-30,1.535,LEN
52708,1987-11-30,1988-02-29,1988-05-31,1.535,LEN
52708,1987-11-30,1988-02-29,1988-06-30,1.535,LEN
52708,1987-11-30,1988-05-31,1988-07-31,1.757,LEN
52708,1987-11-30,1988-05-31,1988-08-31,1.757,LEN
52708,1987-11-30,1988-05-31,1988-09-30,1.757,LEN
52708,1987-11-30,1988-08-31,1988-10-31,1.656,LEN
52708,1987-11-30,1988-08-31,1988-11-30,1.656,LEN
52708,1987-11-30,1988-08-31,1988-12-31,1.656,LEN
52708,1988-11-30,1988-11-30,1989-01-31,1.707,LEN
52708,1988-11-30,1988-11-30,1989-02-28,1.707,LEN
52708,1988-11-30,1988-11-30,1989-03-31,1.707,LEN
52708,1988-11-30,1989-02-28,1989-04-30,1.614,LEN
52708,1988-11-30,1989-02-28,1989-05-31,1.614,LEN
52708,1988-11-30,1989-02-28,1989-06-30,1.614,LEN
52708,1988-11-30,1989-05-31,1989-07-31,1.517,LEN
52708,1988-11-30,1989-05-31,1989-08-31,1.517,LEN
52708,1988-11-30,1989-05-31,1989-09-30,1.517,LEN
52708,1988-11-30,1989-08-31,1989-10-31,1.496,LEN
52708,1988-11-30,1989-08-31,1989-11-30,1.496,LEN
52708,1988-11-30,1989-08-31,1989-12-31,1.496,LEN
52708,1989-11-30,1989-11-30,1990-01-31,1.590,LEN
52708,1989-11-30,1989-11-30,1990-02-28,1.590,LEN
52708,1989-11-30,1989-11-30,1990-03-31,1.590,LEN
52708,1989-11-30,1990-02-28,1990-04-30,1.796,LEN
52708,1989-11-30,1990-02-28,1990-05-31,1.796,LEN
52708,1989-11-30,1990-02-28,1990-06-30,1.796,LEN
52708,1989-11-30,1990-05-31,1990-07-31,2.021,LEN
52708,1989-11-30,1990-05-31,1990-08-31,2.021,LEN
52708,1989-11-30,1990-05-31,1990-09-30,2.021,LEN
52708,1989-11-30,1990-08-31,1990-10-31,2.432,LEN
52708,1989-11-30,1990-08-31,1990-11-30,2.432,LEN
52708,1989-11-30,1990-08-31,1990-12-31,2.432,LEN
52708,1990-11-30,1990-11-30,1991-01-31,2.589,LEN
52708,1990-11-30,1990-11-30,1991-02-28,2.589,LEN
52708,1990-11-30,1990-11-30,1991-03-31,2.589,LEN
52708,1990-11-30,1991-02-28,1991-04-30,1.703,LEN
52708,1990-11-30,1991-02-28,1991-05-31,1.703,LEN
52708,1990-11-30,1991-02-28,1991-06-30,1.703,LEN
52708,1990-11-30,1991-05-31,1991-07-31,1.465,LEN
52708,1990-11-30,1991-05-31,1991-08-31,1.465,LEN
52708,1990-11-30,1991-05-31,1991-09-30,1.465,LEN
52708,1990-11-30,1991-08-31,1991-10-31,1.475,LEN
52708,1990-11-30,1991-08-31,1991-11-30,1.475,LEN
52708,1990-11-30,1991-08-31,1991-12-31,1.475,LEN
52708,1991-11-30,1991-11-30,1992-01-31,1.223,LEN
52708,1991-11-30,1991-11-30,1992-02-29,1.223,LEN
52708,1991-11-30,1991-11-30,1992-03-31,1.223,LEN
52708,1991-11-30,1992-02-29,1992-04-30,0.733,LEN
52708,1991-11-30,1992-02-29,1992-05-31,0.733,LEN
52708,1991-11-30,1992-02-29,1992-06-30,0.733,LEN
52708,1991-11-30,1992-05-31,1992-07-31,0.844,LEN
52708,1991-11-30,1992-05-31,1992-08-31,0.844,LEN
52708,1991-11-30,1992-05-31,1992-09-30,0.844,LEN
52708,1991-11-30,1992-08-31,1992-10-31,0.642,LEN
52708,1991-11-30,1992-08-31,1992-11-30,0.642,LEN
52708,1991-11-30,1992-08-31,1992-12-31,0.642,LEN
52708,1992-11-30,1992-11-30,1993-01-31,0.706,LEN
52708,1992-11-30,1992-11-30,1993-02-28,0.706,LEN
52708,1992-11-30,1992-11-30,1993-03-31,0.706,LEN
52708,1992-11-30,1993-02-28,1993-04-30,0.645,LEN
52708,1992-11-30,1993-02-28,1993-05-31,0.645,LEN
52708,1992-11-30,1993-02-28,1993-06-30,0.645,LEN
52708,1992-11-30,1993-05-31,1993-07-31,0.741,LEN
52708,1992-11-30,1993-05-31,1993-08-31,0.741,LEN
52708,1992-11-30,1993-05-31,1993-09-30,0.741,LEN
52708,1992-11-30,1993-08-31,1993-10-31,0.633,LEN
52708,1992-11-30,1993-08-31,1993-11-30,0.633,LEN
52708,1992-11-30,1993-08-31,1993-12-31,0.633,LEN
52708,1993-11-30,1993-11-30,1994-01-31,0.744,LEN
52708,1993-11-30,1993-11-30,1994-02-28,0.744,LEN
52708,1993-11-30,1993-11-30,1994-03-31,0.744,LEN
52708,1993-11-30,1994-02-28,1994-04-30,0.665,LEN
52708,1993-11-30,1994-02-28,1994-05-31,0.665,LEN
52708,1993-11-30,1994-02-28,1994-06-30,0.665,LEN
52708,1993-11-30,1994-05-31,1994-07-31,0.841,LEN
52708,1993-11-30,1994-05-31,1994-08-31,0.841,LEN
52708,1993-11-30,1994-05-31,1994-09-30,0.841,LEN
52708,1993-11-30,1994-08-31,1994-10-31,0.816,LEN
52708,1993-11-30,1994-08-31,1994-11-30,0.816,LEN
52708,1993-11-30,1994-08-31,1994-12-31,0.816,LEN
52708,1994-11-30,1994-11-30,1995-01-31,1.047,LEN
52708,1994-11-30,1994-11-30,1995-02-28,1.047,LEN
52708,1994-11-30,1994-11-30,1995-03-31,1.047,LEN
52708,1994-11-30,1995-02-28,1995-04-30,0.984,LEN
52708,1994-11-30,1995-02-28,1995-05-31,0.984,LEN
52708,1994-11-30,1995-02-28,1995-06-30,0.984,LEN
52708,1994-11-30,1995-05-31,1995-07-31,0.890,LEN
52708,1994-11-30,1995-05-31,1995-08-31,0.890,LEN
52708,1994-11-30,1995-05-31,1995-09-30,0.890,LEN
52708,1994-11-30,1995-08-31,1995-10-31,0.912,LEN
52708,1994-11-30,1995-08-31,1995-11-30,0.912,LEN
52708,1994-11-30,1995-08-31,1995-12-31,0.912,LEN
52708,1995-11-30,1995-11-30,1996-01-31,0.820,LEN
52708,1995-11-30,1995-11-30,1996-02-29,0.820,LEN
52708,1995-11-30,1995-11-30,1996-03-31,0.820,LEN
52708,1995-11-30,1996-02-29,1996-04-30,0.776,LEN
52708,1995-11-30,1996-02-29,1996-05-31,0.776,LEN
52708,1995-11-30,1996-02-29,1996-06-30,0.776,LEN
52708,1995-11-30,1996-05-31,1996-07-31,0.760,LEN
52708,1995-11-30,1996-05-31,1996-08-31,0.760,LEN
52708,1995-11-30,1996-05-31,1996-09-30,0.760,LEN
52708,1995-11-30,1996-08-31,1996-10-31,0.828,LEN
52708,1995-11-30,1996-08-31,1996-11-30,0.828,LEN
52708,1995-11-30,1996-08-31,1996-12-31,0.828,LEN
52708,1996-11-30,1996-11-30,1997-01-31,0.744,LEN
52708,1996-11-30,1996-11-30,1997-02-28,0.744,LEN
52708,1996-11-30,1996-11-30,1997-03-31,0.744,LEN
52708,1996-11-30,1997-02-28,1997-04-30,0.787,LEN
52708,1996-11-30,1997-02-28,1997-05-31,0.787,LEN
52708,1996-11-30,1997-02-28,1997-06-30,0.787,LEN
52708,1996-11-30,1997-05-31,1997-07-31,0.785,LEN
52708,1996-11-30,1997-05-31,1997-08-31,0.785,LEN
52708,1996-11-30,1997-05-31,1997-09-30,0.785,LEN
52708,1996-11-30,1997-08-31,1997-10-31,0.575,LEN
52708,1996-11-30,1997-08-31,1997-11-30,0.575,LEN
52708,1996-11-30,1997-08-31,1997-12-31,0.575,LEN
52708,1997-11-30,1997-11-30,1998-01-31,0.396,LEN
52708,1997-11-30,1997-11-30,1998-02-28,0.396,LEN
52708,1997-11-30,1997-11-30,1998-03-31,0.396,LEN
52708,1997-11-30,1998-02-28,1998-04-30,0.307,LEN
52708,1997-11-30,1998-02-28,1998-05-31,0.307,LEN
52708,1997-11-30,1998-02-28,1998-06-30,0.307,LEN
52708,1997-11-30,1998-05-31,1998-07-31,0.353,LEN
52708,1997-11-30,1998-05-31,1998-08-31,0.353,LEN
52708,1997-11-30,1998-05-31,1998-09-30,0.353,LEN
52708,1997-11-30,1998-08-31,1998-10-31,0.616,LEN
52708,1997-11-30,1998-08-31,1998-11-30,0.616,LEN
52708,1997-11-30,1998-08-31,1998-12-31,0.616,LEN
52708,1998-11-30,1998-11-30,1999-01-31,0.553,LEN
52708,1998-11-30,1998-11-30,1999-02-28,0.553,LEN
52708,1998-11-30,1998-11-30,1999-03-31,0.553,LEN
52708,1998-11-30,1999-02-28,1999-04-30,0.550,LEN
52708,1998-11-30,1999-02-28,1999-05-31,0.550,LEN
52708,1998-11-30,1999-02-28,1999-06-30,0.550,LEN
52708,1998-11-30,1999-05-31,1999-07-31,0.593,LEN
52708,1998-11-30,1999-05-31,1999-08-31,0.593,LEN
52708,1998-11-30,1999-05-31,1999-09-30,0.593,LEN
52708,1998-11-30,1999-08-31,1999-10-31,0.747,LEN
52708,1998-11-30,1999-08-31,1999-11-30,0.747,LEN
52708,1998-11-30,1999-08-31,1999-12-31,0.747,LEN
52708,1999-11-30,1999-11-30,2000-01-31,0.933,LEN
52708,1999-11-30,1999-11-30,2000-02-29,0.933,LEN
52708,1999-11-30,1999-11-30,2000-03-31,0.933,LEN
52708,1999-11-30,2000-02-29,2000-04-30,0.938,LEN
52708,1999-11-30,2000-02-29,2000-05-31,0.938,LEN
52708,1999-11-30,2000-02-29,2000-06-30,0.938,LEN
52708,1999-11-30,2000-05-31,2000-07-31,0.906,LEN
52708,1999-11-30,2000-05-31,2000-08-31,0.906,LEN
52708,1999-11-30,2000-05-31,2000-09-30,0.906,LEN
52708,1999-11-30,2000-08-31,2000-10-31,0.646,LEN
52708,1999-11-30,2000-08-31,2000-11-30,0.646,LEN
52708,1999-11-30,2000-08-31,2000-12-31,0.646,LEN
52708,2000-11-30,2000-11-30,2001-01-31,0.618,LEN
52708,2000-11-30,2000-11-30,2001-02-28,0.618,LEN
52708,2000-11-30,2000-11-30,2001-03-31,0.618,LEN
52708,2000-11-30,2001-02-28,2001-04-30,0.569,LEN
52708,2000-11-30,2001-02-28,2001-05-31,0.569,LEN
52708,2000-11-30,2001-02-28,2001-06-30,0.569,LEN
52708,2000-11-30,2001-05-31,2001-07-31,0.588,LEN
52708,2000-11-30,2001-05-31,2001-08-31,0.588,LEN
52708,2000-11-30,2001-05-31,2001-09-30,0.588,LEN
52708,2000-11-30,2001-08-31,2001-10-31,0.525,LEN
52708,2000-11-30,2001-08-31,2001-11-30,0.525,LEN
52708,2000-11-30,2001-08-31,2001-12-31,0.525,LEN
52708,2001-11-30,2001-11-30,2002-01-31,0.697,LEN
52708,2001-11-30,2001-11-30,2002-02-28,0.697,LEN
52708,2001-11-30,2001-11-30,2002-03-31,0.697,LEN
52708,2001-11-30,2002-02-28,2002-04-30,0.491,LEN
52708,2001-11-30,2002-02-28,2002-05-31,0.491,LEN
52708,2001-11-30,2002-02-28,2002-06-30,0.491,LEN
52708,2001-11-30,2002-05-31,2002-07-31,0.526,LEN
52708,2001-11-30,2002-05-31,2002-08-31,0.526,LEN
52708,2001-11-30,2002-05-31,2002-09-30,0.526,LEN
52708,2001-11-30,2002-08-31,2002-10-31,0.585,LEN
52708,2001-11-30,2002-08-31,2002-11-30,0.585,LEN
52708,2001-11-30,2002-08-31,2002-12-31,0.585,LEN
52708,2002-11-30,2002-11-30,2003-01-31,0.648,LEN
52708,2002-11-30,2002-11-30,2003-02-28,0.648,LEN
52708,2002-11-30,2002-11-30,2003-03-31,0.648,LEN
52708,2002-11-30,2003-02-28,2003-04-30,0.665,LEN
52708,2002-11-30,2003-02-28,2003-05-31,0.665,LEN
52708,2002-11-30,2003-02-28,2003-06-30,0.665,LEN
52708,2002-11-30,2003-05-31,2003-07-31,0.520,LEN
52708,2002-11-30,2003-05-31,2003-08-31,0.520,LEN
52708,2002-11-30,2003-05-31,2003-09-30,0.520,LEN
52708,2002-11-30,2003-08-31,2003-10-31,0.565,LEN
52708,2002-11-30,2003-08-31,2003-11-30,0.565,LEN
52708,2002-11-30,2003-08-31,2003-12-31,0.565,LEN
52708,2003-11-30,2003-11-30,2004-01-31,0.422,LEN
52708,2003-11-30,2003-11-30,2004-02-29,0.422,LEN
52708,2003-11-30,2003-11-30,2004-03-31,0.422,LEN
52708,2003-11-30,2004-02-29,2004-04-30,0.426,LEN
52708,2003-11-30,2004-02-29,2004-05-31,0.426,LEN
52708,2003-11-30,2004-02-29,2004-06-30,0.426,LEN
52708,2003-11-30,2004-05-31,2004-07-31,0.486,LEN
52708,2003-11-30,2004-05-31,2004-08-31,0.486,LEN
52708,2003-11-30,2004-05-31,2004-09-30,0.486,LEN
52708,2003-11-30,2004-08-31,2004-10-31,0.516,LEN
52708,2003-11-30,2004-08-31,2004-11-30,0.516,LEN
52708,2003-11-30,2004-08-31,2004-12-31,0.516,LEN
52708,2004-11-30,2004-11-30,2005-01-31,0.577,LEN
52708,2004-11-30,2004-11-30,2005-02-28,0.577,LEN
52708,2004-11-30,2004-11-30,2005-03-31,0.577,LEN
52708,2004-11-30,2005-02-28,2005-04-30,0.440,LEN
52708,2004-11-30,2005-02-28,2005-05-31,0.440,LEN
52708,2004-11-30,2005-02-28,2005-06-30,0.440,LEN
52708,2004-11-30,2005-05-31,2005-07-31,0.480,LEN
52708,2004-11-30,2005-05-31,2005-08-31,0.480,LEN
52708,2004-11-30,2005-05-31,2005-09-30,0.480,LEN
52708,2004-11-30,2005-08-31,2005-10-31,0.481,LEN
52708,2004-11-30,2005-08-31,2005-11-30,0.481,LEN
52708,2004-11-30,2005-08-31,2005-12-31,0.481,LEN
52708,2005-11-30,2005-11-30,2006-01-31,0.578,LEN
52708,2005-11-30,2005-11-30,2006-02-28,0.578,LEN
52708,2005-11-30,2005-11-30,2006-03-31,0.578,LEN
52708,2005-11-30,2006-02-28,2006-04-30,0.583,LEN
52708,2005-11-30,2006-02-28,2006-05-31,0.583,LEN
52708,2005-11-30,2006-02-28,2006-06-30,0.583,LEN
52708,2005-11-30,2006-05-31,2006-07-31,0.756,LEN
52708,2005-11-30,2006-05-31,2006-08-31,0.756,LEN
52708,2005-11-30,2006-05-31,2006-09-30,0.756,LEN
52708,2005-11-30,2006-08-31,2006-10-31,0.835,LEN
52708,2005-11-30,2006-08-31,2006-11-30,0.835,LEN
52708,2005-11-30,2006-08-31,2006-12-31,0.835,LEN
52708,2006-11-30,2006-11-30,2007-01-31,0.687,LEN
52708,2006-11-30,2006-11-30,2007-02-28,0.687,LEN
52708,2006-11-30,2006-11-30,2007-03-31,0.687,LEN
52708,2006-11-30,2007-02-28,2007-04-30,0.734,LEN
52708,2006-11-30,2007-02-28,2007-05-31,0.734,LEN
52708,2006-11-30,2007-02-28,2007-06-30,0.734,LEN
52708,2006-11-30,2007-05-31,2007-07-31,0.763,LEN
52708,2006-11-30,2007-05-31,2007-08-31,0.763,LEN
52708,2006-11-30,2007-05-31,2007-09-30,0.763,LEN
52708,2006-11-30,2007-08-31,2007-10-31,1.125,LEN
52708,2006-11-30,2007-08-31,2007-11-30,1.125,LEN
52708,2006-11-30,2007-08-31,2007-12-31,1.125,LEN
52708,2007-11-30,2007-11-30,2008-01-31,1.509,LEN
52708,2007-11-30,2007-11-30,2008-02-29,1.509,LEN
52708,2007-11-30,2007-11-30,2008-03-31,1.509,LEN
